cycle_index,gait_percent,segment_id,walk_dt_ms,walk_exec_ms,walk_out,walk_state,walk_tilt_forward_deg,walk_pos_rad,walk_vel_rad_s,walk_tq_nm,walk_temp_c,walk_vbus_v,walk_err_code,walk_fb_age_ms,walk_typical_stride_ms,walk_effective_step_count,walk_tilt_accel_deg,walk_acc_x,walk_acc_y,walk_acc_z,walk_gyr_x,walk_gyr_y,walk_gyr_z,cfg_gait_model,cfg_gait_mode,cfg_side_is_left,cfg_assist_pct
13,77.0,1,20.0,0.0,1,6,10.1449,-0.21384999999999998,-0.729875,-5.033065,30.0,25.38545,0,19.0,1851.0,25.0,4.121899999999998,-0.06939999999999998,-0.93515,-0.11969999999999999,5.2015,7.240499999999999,-30.065149999999996,0,1,1,100.0
13,78.0,1,20.0,0.0,1,6,10.2486,-0.21689999999999998,-0.6612500000000004,-5.163909999999999,30.0,25.3763,0,19.0,1851.0,25.0,4.896599999999994,-0.08159999999999991,-0.9321,-0.12579999999999997,5.171,7.636999999999997,-31.28209999999999,0,1,1,100.0
13,79.0,1,20.0,0.0,1,6,10.5866,-0.22676,-0.4648300000000006,-5.44347,30.0,25.3567,0,19.0,1851.0,25.0,8.498799999999994,-0.13759999999999992,-0.9281,-0.1419,4.374800000000002,8.4224,-35.2454,0,1,1,100.0
13,80.0,1,20.0,0.0,1,6,10.671999999999999,-0.22920000000000001,-0.3166,-5.6344,30.0,25.314,0,19.0,1851.0,25.0,10.036,-0.162,-0.922,-0.148,3.716,8.398,-36.258,0,1,1,100.0
13,81.0,1,20.0,0.0,1,6,10.7205,-0.23123,-0.19420000000000062,-5.838449999999999,30.0,25.2713,0,19.0,1851.0,25.0,11.528099999999991,-0.18639999999999987,-0.9159,-0.15409999999999996,2.885000000000005,8.193200000000003,-36.8647,0,1,1,100.0
13,82.0,1,20.0,0.0,1,6,10.7492,-0.233,-0.08782000000000001,-6.047499999999999,30.0,25.2292,0,19.0,1851.0,25.0,12.994599999999997,-0.21079999999999996,-0.9098,-0.16019999999999998,1.964400000000002,7.8934000000000015,-37.256,0,1,1,100.0
13,83.0,1,20.0,0.0,3,7,10.7248,-0.233,-0.08233000000000004,-6.215249999999998,30.0,25.204800000000002,0,19.0,1851.0,25.0,14.35489999999999,-0.23519999999999983,-0.9037000000000001,-0.16629999999999998,0.8786000000000082,7.387100000000004,-37.134,0,1,1,100.0
13,84.0,1,20.0,0.0,3,7,10.6812,-0.233,-0.05884000000000019,-6.34772,30.0,25.1828,0,19.0,1851.0,25.0,15.662399999999996,-0.25719999999999993,-0.9,-0.17,-0.23839999999999567,6.813600000000003,-36.829600000000006,0,1,1,100.0
13,85.0,1,20.0,0.0,3,7,10.608,-0.233,-0.0075999999999999904,-6.425800000000001,30.0,25.1645,0,19.0,1851.0,25.0,16.8885,-0.2755,-0.9,-0.17,-1.4035,6.1365,-36.244,0,1,1,100.0
13,86.0,1,20.0,0.0,3,7,10.498,-0.233,-0.00926000000000007,-6.4721400000000004,30.0,25.1416,0,19.0,1851.0,25.0,17.981200000000005,-0.29380000000000006,-0.8954,-0.17,-2.554800000000004,5.385799999999997,-35.350199999999994,0,1,1,100.0
13,87.0,1,20.0,0.0,3,7,10.380900000000002,-0.233,-0.02117000000000047,-6.509179999999999,30.0,25.12,0,19.0,1851.0,25.0,18.951649999999997,-0.3106999999999999,-0.89035,-0.16965000000000005,-3.6224999999999947,4.671650000000003,-34.38635000000001,0,1,1,100.0
13,88.0,1,20.0,0.0,3,7,10.3016,-0.233,0.020919999999999692,-6.55432,30.0,25.12,0,19.0,1851.0,25.0,19.3146,-0.31679999999999997,-0.8934,-0.16660000000000003,-4.0799999999999965,4.424600000000002,-33.6574,0,1,1,100.0
13,89.0,1,20.0,0.0,3,7,10.2223,-0.233,0.06300999999999986,-6.59946,30.0,25.12,0,19.0,1851.0,25.0,19.67755,-0.32289999999999996,-0.89645,-0.16355000000000003,-4.537499999999999,4.177550000000001,-32.92845,0,1,1,100.0
13,90.0,1,20.0,0.0,3,7,10.143,-0.233,0.10510000000000001,-6.6446000000000005,30.0,25.12,0,19.0,1851.0,25.0,20.0405,-0.329,-0.8995,-0.1605,-4.995,3.9305000000000003,-32.1995,0,1,1,100.0
13,91.0,1,20.0,0.0,3,7,9.6466,-0.21534999999999996,0.7835900000000011,-7.889080000000002,30.0,24.929,0,19.0,1851.0,25.0,20.4882,-0.34,-0.9202000000000001,-0.13979999999999995,-6.001600000000001,4.591400000000003,-26.986699999999992,0,1,1,100.0
13,92.0,1,20.0,0.0,3,7,9.435600000000003,-0.20572000000000012,1.0783599999999973,-8.2534,30.0,24.88,0,19.0,1851.0,25.0,20.318400000000004,-0.34,-0.9323999999999999,-0.1264000000000002,-6.032000000000003,5.3623999999999885,-24.591600000000028,0,1,1,100.0
