t_ms,segment_id,packet_type,source_mode,frame_fid,note,walk_fid,walk_dt_ms,walk_exec_ms,walk_out,walk_state,walk_tilt_forward_deg,walk_pos_rad,walk_vel_rad_s,walk_tq_nm,walk_temp_c,walk_vbus_v,walk_pattern,walk_err_code,walk_fb_age_ms,walk_typical_stride_ms,walk_effective_step_count,walk_tilt_accel_deg,walk_acc_x,walk_acc_y,walk_acc_z,walk_gyr_x,walk_gyr_y,walk_gyr_z,cfg_fid,cfg_gait_model,cfg_gait_mode,cfg_side_is_left,cfg_assist_pct
119660,1,walk,walk,86140,,86140.0,20.0,1.0,6.0,2.0,2.73,-0.073,-0.363,2.001,34.0,26.81,0.0,0.0,9.0,0.0,0.0,10.44,-0.19,-1.05,0.2,27.08,31.29,48.98,3458.0,0.0,1.0,1.0,100.0
119680,1,walk,walk,86141,,86141.0,20.0,1.0,6.0,2.0,3.27,-0.078,-0.256,2.049,34.0,26.77,0.0,0.0,9.0,0.0,0.0,10.46,-0.19,-1.04,0.21,29.05,34.57,49.73,3458.0,0.0,1.0,1.0,100.0
119700,1,walk,walk,86142,,86142.0,20.0,1.0,6.0,2.0,3.86,-0.082,-0.221,2.141,34.0,26.81,0.0,0.0,9.0,0.0,0.0,10.33,-0.19,-1.03,0.21,30.88,37.88,49.92,3458.0,0.0,1.0,1.0,100.0
119720,1,walk,walk,86143,,86143.0,20.0,1.0,6.0,2.0,4.5,-0.085,-0.249,2.17,34.0,26.77,0.0,0.0,9.0,0.0,0.0,10.08,-0.18,-1.02,0.2,32.54,41.32,49.57,3458.0,0.0,1.0,1.0,100.0
119740,1,walk,walk,86144,,86144.0,20.0,0.0,6.0,2.0,5.18,-0.087,-0.028,2.115,34.0,26.77,0.0,0.0,8.0,0.0,0.0,9.71,-0.17,-1.01,0.2,33.98,45.01,48.75,3458.0,0.0,1.0,1.0,100.0
119760,1,walk,walk,86145,,86145.0,20.0,0.0,6.0,2.0,5.9,-0.087,0.032,2.08,34.0,26.77,0.0,0.0,8.0,0.0,0.0,9.27,-0.16,-1.0,0.19,35.14,48.99,47.54,3458.0,0.0,1.0,1.0,100.0
119780,1,walk,walk,86146,,86146.0,20.0,0.0,6.0,2.0,6.65,-0.089,-0.273,2.36,34.0,26.77,0.0,0.0,8.0,0.0,0.0,8.77,-0.15,-0.99,0.17,35.94,53.19,46.0,3458.0,0.0,1.0,1.0,100.0
119800,1,walk,walk,86147,,86147.0,20.0,0.0,6.0,2.0,7.43,-0.093,-0.314,2.552,34.0,26.74,0.0,0.0,8.0,0.0,0.0,8.21,-0.14,-0.98,0.15,36.24,57.46,44.05,3458.0,0.0,1.0,1.0,100.0
119820,1,walk,walk,86148,,86148.0,20.0,0.0,6.0,2.0,8.22,-0.1,-0.503,2.701,34.0,26.77,0.0,0.0,8.0,0.0,0.0,7.59,-0.13,-0.97,0.13,35.89,61.57,41.53,3458.0,0.0,1.0,1.0,100.0
119860,1,walk,walk,86149,,86149.0,20.0,1.0,6.0,2.0,9.03,-0.11,-0.98,3.278,34.0,26.7,0.0,0.0,9.0,0.0,0.0,7.02,-0.12,-0.96,0.1,34.79,65.33,38.35,3458.0,0.0,1.0,1.0,100.0
119920,1,walk,walk,86150,,86150.0,20.0,1.0,6.0,2.0,9.84,-0.127,-1.284,3.857,34.0,26.67,0.0,0.0,9.0,0.0,0.0,6.68,-0.11,-0.95,0.06,32.88,68.37,34.62,3458.0,0.0,1.0,1.0,100.0
119920,1,walk,walk,86151,,86151.0,20.0,1.0,6.0,2.0,10.64,-0.144,-0.896,3.962,34.0,26.63,0.0,0.0,9.0,0.0,0.0,6.68,-0.11,-0.94,0.03,30.22,70.22,30.51,3458.0,0.0,1.0,1.0,100.0
119920,1,walk,walk,86152,,86152.0,20.0,1.0,0.0,5.0,11.42,-0.157,-0.925,4.268,34.0,26.63,0.0,0.0,9.0,0.0,0.0,7.03,-0.12,-0.94,-0.01,26.95,70.39,26.2,3458.0,0.0,1.0,1.0,100.0
119920,1,walk,walk,86153,,86153.0,20.0,0.0,0.0,5.0,12.19,-0.161,-0.581,4.167,34.0,26.63,0.0,0.0,19.0,0.0,0.0,7.51,-0.12,-0.94,-0.05,23.25,68.66,21.88,3458.0,0.0,1.0,1.0,100.0
119940,1,walk,walk,86154,,86154.0,20.0,0.0,0.0,5.0,12.92,-0.161,-0.581,4.167,34.0,26.63,0.0,0.0,39.0,0.0,0.0,7.99,-0.13,-0.95,-0.09,19.31,65.54,18.5,3458.0,0.0,1.0,1.0,100.0
119960,1,walk,walk,86155,,86155.0,20.0,0.0,0.0,5.0,13.62,-0.161,-0.581,4.167,34.0,26.63,0.0,0.0,59.0,0.0,0.0,8.45,-0.14,-0.96,-0.11,15.32,61.35,16.44,3458.0,0.0,1.0,1.0,100.0
119980,1,walk,walk,86156,,86156.0,20.0,0.0,0.0,5.0,14.28,-0.161,-0.581,4.167,34.0,26.63,0.0,0.0,79.0,0.0,0.0,8.95,-0.15,-0.97,-0.13,11.36,56.47,15.29,3458.0,0.0,1.0,1.0,100.0
120000,1,walk,walk,86157,,86157.0,20.0,0.0,0.0,5.0,14.88,-0.281,-31.983,0.0,34.0,26.88,0.0,0.0,12.0,0.0,0.0,9.54,-0.16,-0.98,-0.14,7.52,51.17,14.5,3458.0,0.0,1.0,1.0,100.0
120020,1,walk,walk,86158,,86158.0,20.0,0.0,0.0,5.0,15.45,-0.273,0.417,0.0,34.0,26.88,0.0,0.0,12.0,0.0,0.0,10.23,-0.18,-0.99,-0.14,3.87,45.7,13.65,3458.0,0.0,1.0,1.0,100.0
120040,1,walk,walk,86159,,86159.0,20.0,0.0,0.0,5.0,15.96,-0.27,0.057,0.0,34.0,26.88,0.0,0.0,12.0,0.0,0.0,11.02,-0.19,-0.99,-0.14,0.46,40.34,12.51,3458.0,0.0,1.0,1.0,100.0
120060,1,walk,walk,86160,,86160.0,20.0,0.0,0.0,5.0,16.42,-0.268,0.222,0.0,34.0,26.88,0.0,0.0,12.0,0.0,0.0,11.87,-0.21,-1.0,-0.13,-2.63,35.28,11.01,3458.0,0.0,1.0,1.0,100.0
120080,1,walk,walk,86161,,86161.0,20.0,0.0,0.0,5.0,16.84,-0.264,0.492,0.0,34.0,26.88,0.0,0.0,12.0,0.0,0.0,12.73,-0.23,-1.0,-0.12,-5.34,30.65,9.15,3458.0,0.0,1.0,1.0,100.0
120120,1,walk,walk,86162,,86162.0,20.0,0.0,0.0,5.0,17.21,-0.256,0.62,0.0,34.0,26.88,0.0,0.0,12.0,0.0,0.0,13.57,-0.24,-1.0,-0.11,-7.62,26.52,6.99,3458.0,0.0,1.0,1.0,100.0
120160,1,walk,walk,86163,,86163.0,20.0,0.0,0.0,5.0,17.54,-0.245,1.061,0.0,34.0,26.88,0.0,0.0,12.0,0.0,0.0,14.37,-0.26,-1.0,-0.1,-9.42,22.89,4.53,3458.0,0.0,1.0,1.0,100.0
120160,1,walk,walk,86164,,86164.0,20.0,0.0,0.0,5.0,17.84,-0.23,0.989,0.0,34.0,26.91,0.0,0.0,12.0,0.0,0.0,15.09,-0.27,-1.0,-0.1,-10.75,19.69,1.79,3458.0,0.0,1.0,1.0,100.0
120180,1,walk,walk,86165,,86165.0,20.0,0.0,0.0,6.0,18.09,-0.216,1.064,0.0,34.0,26.84,0.0,0.0,12.0,0.0,0.0,15.74,-0.28,-1.0,-0.09,-11.65,16.91,-1.19,3458.0,0.0,1.0,1.0,100.0
120180,1,walk,walk,86166,,86166.0,20.0,0.0,0.0,6.0,18.31,-0.203,0.802,0.0,34.0,26.88,0.0,0.0,12.0,0.0,0.0,16.29,-0.29,-1.0,-0.08,-12.2,14.55,-4.32,3458.0,0.0,1.0,1.0,100.0
120200,1,walk,walk,86167,,86167.0,20.0,0.0,0.0,6.0,18.49,-0.186,1.189,0.0,34.0,26.88,0.0,0.0,12.0,0.0,0.0,16.73,-0.3,-1.0,-0.08,-12.45,12.55,-7.55,3458.0,0.0,1.0,1.0,100.0
120220,1,walk,walk,86168,,86168.0,20.0,0.0,0.0,6.0,18.64,-0.173,1.129,0.0,34.0,26.88,0.0,0.0,12.0,0.0,0.0,17.07,-0.31,-1.0,-0.07,-12.48,10.9,-10.78,3458.0,0.0,1.0,1.0,100.0
120240,1,walk,walk,86169,,86169.0,20.0,0.0,0.0,6.0,18.75,-0.157,0.718,0.0,34.0,26.88,0.0,0.0,12.0,0.0,0.0,17.29,-0.31,-1.0,-0.07,-12.35,9.54,-13.93,3458.0,0.0,1.0,1.0,100.0
120260,1,walk,walk,86170,,86170.0,20.0,0.0,0.0,6.0,18.83,-0.145,0.992,0.0,34.0,26.88,0.0,0.0,12.0,0.0,0.0,17.41,-0.31,-0.99,-0.07,-12.09,8.43,-16.91,3458.0,0.0,1.0,1.0,100.0
120280,1,walk,walk,86171,,86171.0,20.0,0.0,0.0,6.0,18.87,-0.132,0.649,0.0,34.0,26.88,0.0,0.0,12.0,0.0,0.0,17.42,-0.31,-0.99,-0.07,-11.74,7.51,-19.65,3458.0,0.0,1.0,1.0,100.0
120320,1,walk,walk,86172,,86172.0,20.0,0.0,0.0,6.0,18.88,-0.121,0.728,0.0,34.0,26.88,0.0,0.0,12.0,0.0,0.0,17.33,-0.31,-0.99,-0.06,-11.31,6.74,-22.09,3458.0,0.0,1.0,1.0,100.0
120340,1,walk,walk,86173,,86173.0,20.0,0.0,0.0,6.0,18.84,-0.109,0.629,0.0,34.0,26.88,0.0,0.0,12.0,0.0,0.0,17.14,-0.31,-0.99,-0.06,-10.8,6.1,-24.2,3458.0,0.0,1.0,1.0,100.0
120340,1,walk,walk,86174,,86174.0,20.0,0.0,0.0,6.0,18.77,-0.098,0.741,0.0,34.0,26.84,0.0,0.0,12.0,0.0,0.0,16.87,-0.3,-0.99,-0.07,-10.21,5.55,-25.97,3458.0,0.0,1.0,1.0,100.0
120360,1,walk,walk,86175,,86175.0,20.0,0.0,0.0,6.0,18.65,-0.086,0.859,0.0,34.0,26.88,0.0,0.0,12.0,0.0,0.0,16.53,-0.29,-0.99,-0.07,-9.58,5.08,-27.44,3458.0,0.0,1.0,1.0,100.0
120400,1,walk,walk,86176,,86176.0,20.0,0.0,0.0,6.0,18.5,-0.075,0.629,0.0,34.0,26.88,0.0,0.0,12.0,0.0,0.0,16.13,-0.29,-0.99,-0.07,-8.92,4.68,-28.63,3458.0,0.0,1.0,1.0,100.0
120400,1,walk,walk,86177,,86177.0,20.0,0.0,0.0,6.0,18.3,-0.061,1.139,0.0,34.0,26.88,0.0,0.0,9.0,0.0,0.0,15.69,-0.28,-0.99,-0.07,-8.28,4.33,-29.58,3458.0,0.0,1.0,1.0,100.0
120420,1,walk,walk,86178,,86178.0,20.0,0.0,0.0,6.0,18.07,-0.048,0.766,0.0,34.0,26.88,0.0,0.0,9.0,0.0,0.0,15.23,-0.27,-0.99,-0.07,-7.67,4.0,-30.37,3458.0,0.0,1.0,1.0,100.0
120440,1,walk,walk,86179,,86179.0,20.0,0.0,0.0,6.0,17.8,-0.032,1.108,0.0,34.0,26.88,0.0,0.0,9.0,0.0,0.0,14.74,-0.26,-0.99,-0.07,-7.08,3.68,-31.08,3458.0,0.0,1.0,1.0,100.0
120460,1,walk,walk,86180,,86180.0,20.0,0.0,0.0,6.0,17.49,-0.018,1.04,0.0,34.0,26.88,0.0,0.0,9.0,0.0,0.0,14.25,-0.25,-0.99,-0.07,-6.5,3.39,-31.8,3458.0,0.0,1.0,1.0,100.0
120500,1,walk,walk,86181,,86181.0,20.0,0.0,0.0,6.0,17.15,0.003,1.139,0.0,34.0,26.88,0.0,0.0,9.0,0.0,0.0,13.72,-0.24,-0.99,-0.08,-5.88,3.17,-32.65,3458.0,0.0,1.0,1.0,100.0
120500,1,walk,walk,86182,,86182.0,20.0,0.0,0.0,6.0,16.78,0.027,1.742,0.0,34.0,26.88,0.0,0.0,9.0,0.0,0.0,13.16,-0.23,-1.0,-0.08,-5.19,3.06,-33.76,3458.0,0.0,1.0,1.0,100.0
120520,1,walk,walk,86183,,86183.0,20.0,0.0,0.0,6.0,16.37,0.053,2.071,0.0,34.0,26.88,0.0,0.0,9.0,0.0,0.0,12.56,-0.22,-1.0,-0.08,-4.41,3.03,-35.22,3458.0,0.0,1.0,1.0,100.0
120580,1,walk,walk,86184,,86184.0,20.0,0.0,0.0,6.0,15.94,0.09,2.59,0.0,34.0,26.88,0.0,0.0,9.0,0.0,0.0,11.88,-0.21,-1.0,-0.08,-3.6,3.12,-37.16,3458.0,0.0,1.0,1.0,100.0
120580,1,walk,walk,86185,,86185.0,20.0,0.0,0.0,6.0,15.47,0.135,3.264,0.0,34.0,26.88,0.0,0.0,9.0,0.0,0.0,11.14,-0.2,-1.0,-0.08,-2.82,3.27,-39.71,3458.0,0.0,1.0,1.0,100.0
120580,1,walk,walk,86186,,86186.0,20.0,0.0,0.0,6.0,14.98,0.187,3.801,0.0,34.0,26.88,0.0,0.0,9.0,0.0,0.0,10.31,-0.18,-1.01,-0.08,-2.17,3.43,-43.0,3458.0,0.0,1.0,1.0,100.0
120600,1,walk,walk,86187,,86187.0,20.0,0.0,0.0,6.0,14.46,0.245,3.939,0.0,34.0,26.88,0.0,0.0,9.0,0.0,0.0,9.45,-0.17,-1.01,-0.08,-1.77,3.52,-47.13,3458.0,0.0,1.0,1.0,100.0
120620,1,walk,walk,86188,,86188.0,20.0,0.0,0.0,6.0,13.91,0.303,3.708,0.0,34.0,26.88,0.0,0.0,9.0,0.0,0.0,8.62,-0.15,-1.01,-0.08,-1.7,3.43,-52.12,3458.0,0.0,1.0,1.0,100.0
120640,1,walk,walk,86189,,86189.0,20.0,0.0,0.0,6.0,13.33,0.354,2.784,0.0,34.0,26.88,0.0,0.0,9.0,0.0,0.0,8.04,-0.14,-1.02,-0.08,-2.11,3.23,-57.75,3458.0,0.0,1.0,1.0,100.0
120660,1,walk,walk,86190,,86190.0,20.0,0.0,0.0,6.0,12.71,0.359,-1.008,0.0,34.0,26.88,0.0,0.0,9.0,0.0,0.0,7.91,-0.14,-1.03,-0.08,-2.99,3.39,-63.42,3458.0,0.0,1.0,1.0,100.0
120680,1,walk,walk,86191,,86191.0,20.0,0.0,0.0,6.0,12.06,0.334,-2.373,0.0,34.0,26.88,0.0,0.0,9.0,0.0,0.0,8.38,-0.15,-1.05,-0.07,-4.2,4.27,-68.27,3458.0,0.0,1.0,1.0,100.0
120700,1,walk,walk,86192,,86192.0,20.0,0.0,0.0,6.0,11.36,0.293,-3.017,0.0,34.0,26.88,0.0,0.0,9.0,0.0,0.0,9.47,-0.18,-1.07,-0.07,-5.53,5.93,-71.32,3458.0,0.0,1.0,1.0,100.0
120720,1,walk,walk,86193,,86193.0,20.0,0.0,0.0,6.0,10.62,0.245,-2.952,0.0,34.0,26.88,0.0,0.0,9.0,0.0,0.0,11.07,-0.21,-1.09,-0.07,-6.81,8.25,-71.77,3458.0,0.0,1.0,1.0,100.0
120740,1,walk,walk,86194,,86194.0,20.0,0.0,0.0,7.0,9.82,0.207,-2.181,0.0,34.0,26.88,0.0,0.0,9.0,0.0,0.0,12.98,-0.26,-1.11,-0.07,-7.88,10.91,-69.16,3458.0,0.0,1.0,1.0,100.0
120760,1,walk,walk,86195,,86195.0,20.0,0.0,0.0,7.0,8.99,0.178,-2.134,0.0,34.0,26.88,0.0,0.0,9.0,0.0,0.0,15.0,-0.3,-1.13,-0.07,-8.62,13.66,-63.34,3458.0,0.0,1.0,1.0,100.0
120780,1,walk,walk,86196,,86196.0,20.0,0.0,0.0,7.0,8.12,0.143,-2.496,0.0,34.0,26.88,0.0,0.0,9.0,0.0,0.0,16.96,-0.35,-1.15,-0.07,-8.95,16.43,-54.34,3458.0,0.0,1.0,1.0,100.0
120820,1,walk,walk,86197,,86197.0,20.0,0.0,0.0,7.0,7.21,0.104,-2.756,0.0,34.0,26.88,0.0,0.0,9.0,0.0,0.0,18.71,-0.4,-1.17,-0.06,-8.77,19.15,-42.38,3458.0,0.0,1.0,1.0,100.0
120820,1,walk,walk,86198,,86198.0,20.0,0.0,0.0,7.0,6.3,0.06,-3.003,0.0,34.0,26.88,0.0,0.0,9.0,0.0,0.0,20.18,-0.43,-1.18,-0.04,-8.04,21.85,-27.86,3458.0,0.0,1.0,1.0,100.0
120840,1,walk,walk,86199,,86199.0,20.0,0.0,0.0,7.0,5.38,0.012,-3.308,0.0,34.0,26.88,0.0,0.0,9.0,0.0,0.0,21.32,-0.46,-1.19,-0.03,-6.74,24.64,-11.35,3458.0,0.0,1.0,1.0,100.0
120860,1,walk,walk,86200,,86200.0,20.0,0.0,0.0,1.0,4.47,-0.03,-2.504,0.0,34.0,26.88,0.0,0.0,9.0,0.0,0.0,22.1,-0.48,-1.19,-0.01,-4.93,27.49,6.48,3458.0,0.0,1.0,1.0,100.0
120880,1,walk,walk,86201,,86201.0,20.0,0.0,0.0,1.0,3.61,-0.06,-1.772,0.0,34.0,26.88,0.0,0.0,9.0,0.0,0.0,22.56,-0.5,-1.19,0.01,-2.67,30.28,24.9,3458.0,0.0,1.0,1.0,100.0
120900,1,walk,walk,86202,,86202.0,20.0,0.0,0.0,1.0,2.81,-0.089,-2.012,0.0,34.0,26.88,0.0,0.0,9.0,0.0,0.0,22.73,-0.5,-1.19,0.03,-0.07,32.82,43.22,3458.0,0.0,1.0,1.0,100.0
120920,1,walk,walk,86203,,86203.0,20.0,0.0,0.0,1.0,2.1,-0.12,-1.91,0.0,34.0,26.88,0.0,0.0,9.0,0.0,0.0,22.67,-0.5,-1.19,0.05,2.76,34.97,60.84,3458.0,0.0,1.0,1.0,100.0
120960,1,walk,walk,86204,,86204.0,20.0,0.0,0.0,1.0,1.51,-0.147,-1.599,0.0,34.0,26.88,0.0,0.0,9.0,0.0,0.0,22.41,-0.49,-1.18,0.07,5.68,36.63,77.26,3458.0,0.0,1.0,1.0,100.0
120980,1,walk,walk,86205,,86205.0,20.0,0.0,0.0,1.0,1.05,-0.168,-1.166,0.0,34.0,26.88,0.0,0.0,9.0,0.0,0.0,21.97,-0.47,-1.17,0.08,8.58,37.87,92.04,3458.0,0.0,1.0,1.0,100.0
120980,1,walk,walk,86206,,86206.0,20.0,0.0,0.0,1.0,0.75,-0.185,-1.005,0.0,34.0,26.88,0.0,0.0,9.0,0.0,0.0,21.39,-0.45,-1.16,0.09,11.32,38.88,104.86,3458.0,0.0,1.0,1.0,100.0
121020,1,walk,walk,86207,,86207.0,20.0,0.0,0.0,1.0,0.63,-0.194,-0.357,0.0,34.0,26.88,0.0,0.0,9.0,0.0,0.0,20.67,-0.43,-1.14,0.09,13.76,39.87,115.39,3458.0,0.0,1.0,1.0,100.0
121020,1,walk,walk,86208,,86208.0,20.0,0.0,0.0,1.0,0.7,-0.203,-0.951,0.0,34.0,26.88,0.0,0.0,9.0,0.0,0.0,19.84,-0.41,-1.12,0.1,15.81,41.03,123.43,3458.0,0.0,1.0,1.0,100.0
121040,1,walk,walk,86209,,86209.0,20.0,0.0,0.0,1.0,0.98,-0.216,-0.656,0.0,34.0,26.84,0.0,0.0,9.0,0.0,0.0,18.91,-0.38,-1.1,0.1,17.39,42.45,128.84,3458.0,0.0,1.0,1.0,100.0
121060,1,walk,walk,86210,,86210.0,20.0,0.0,0.0,1.0,1.47,-0.22,0.021,0.0,34.0,26.88,0.0,0.0,9.0,0.0,0.0,17.86,-0.35,-1.08,0.1,18.53,44.07,131.54,3458.0,0.0,1.0,1.0,100.0
121080,1,walk,walk,86211,,86211.0,20.0,0.0,0.0,1.0,2.18,-0.22,0.124,0.0,34.0,26.88,0.0,0.0,9.0,0.0,0.0,16.64,-0.31,-1.05,0.1,19.3,45.76,131.5,3458.0,0.0,1.0,1.0,100.0
121100,1,walk,walk,86212,,86212.0,20.0,0.0,0.0,1.0,3.09,-0.216,0.559,0.0,34.0,26.88,0.0,0.0,9.0,0.0,0.0,15.22,-0.28,-1.03,0.09,19.77,47.26,128.78,3458.0,0.0,1.0,1.0,100.0
121120,1,walk,walk,86213,,86213.0,20.0,0.0,0.0,1.0,4.21,-0.201,1.266,0.0,34.0,26.88,0.0,0.0,9.0,0.0,0.0,13.52,-0.24,-1.01,0.09,20.02,48.32,123.44,3458.0,0.0,1.0,1.0,100.0
121140,1,walk,walk,86214,,86214.0,20.0,0.0,0.0,1.0,5.51,-0.173,1.568,0.0,34.0,26.88,0.0,0.0,9.0,0.0,0.0,11.48,-0.2,-0.99,0.08,20.15,48.89,115.47,3458.0,0.0,1.0,1.0,100.0
121160,1,walk,walk,86215,,86215.0,20.0,0.0,0.0,1.0,6.97,-0.184,-1.436,0.0,34.0,26.88,0.0,0.0,9.0,0.0,0.0,8.96,-0.15,-0.97,0.08,20.15,48.95,104.8,3458.0,0.0,1.0,1.0,100.0
121200,1,walk,walk,86216,,86216.0,20.0,0.0,0.0,1.0,8.57,-0.202,-2.142,0.0,34.0,26.88,0.0,0.0,9.0,0.0,0.0,6.28,-0.11,-0.96,0.06,19.89,48.66,91.8,3458.0,0.0,1.0,1.0,100.0
121200,1,walk,walk,86217,,86217.0,20.0,0.0,0.0,1.0,10.28,-0.28,-4.836,0.0,34.0,26.91,0.0,0.0,9.0,0.0,0.0,3.76,-0.06,-0.95,0.05,19.29,47.89,77.51,3458.0,0.0,1.0,1.0,100.0
121220,1,walk,walk,86218,,86218.0,20.0,0.0,0.0,1.0,12.06,-0.331,-3.523,0.0,34.0,26.88,0.0,0.0,9.0,0.0,0.0,1.67,-0.03,-0.96,0.03,18.35,46.61,62.9,3458.0,0.0,1.0,1.0,100.0
121240,1,walk,walk,86219,,86219.0,20.0,0.0,0.0,1.0,13.87,-0.354,-0.256,0.0,34.0,26.88,0.0,0.0,9.0,0.0,0.0,0.13,0.0,-0.98,0.01,17.15,44.75,48.61,3458.0,0.0,1.0,1.0,100.0
121260,1,walk,walk,86220,,86220.0,20.0,0.0,0.0,1.0,15.68,-0.351,0.393,0.0,34.0,26.91,0.0,0.0,9.0,0.0,0.0,-0.7,0.01,-1.01,-0.01,15.85,42.24,35.08,3458.0,0.0,1.0,1.0,100.0
121300,1,walk,walk,86221,,86221.0,20.0,0.0,0.0,1.0,17.46,-0.37,-1.306,0.0,34.0,26.84,0.0,0.0,9.0,0.0,0.0,-0.93,0.02,-1.05,-0.03,14.49,39.23,22.75,3458.0,0.0,1.0,1.0,100.0
121300,1,walk,walk,86222,,86222.0,20.0,0.0,0.0,1.0,19.16,-0.373,-0.557,0.0,34.0,26.88,0.0,0.0,9.0,0.0,0.0,-0.67,0.01,-1.08,-0.05,13.05,35.95,11.99,3458.0,0.0,1.0,1.0,100.0
121320,1,walk,walk,86223,,86223.0,20.0,0.0,0.0,1.0,20.76,-0.376,0.085,0.0,34.0,26.91,0.0,0.0,9.0,0.0,0.0,-0.07,0.0,-1.12,-0.07,11.57,32.64,2.94,3458.0,0.0,1.0,1.0,100.0
121340,1,walk,walk,86224,,86224.0,20.0,1.0,0.0,1.0,22.23,-0.374,0.268,0.0,34.0,26.88,0.0,0.0,10.0,0.0,0.0,0.82,-0.02,-1.15,-0.08,10.06,29.5,-4.45,3458.0,0.0,1.0,1.0,100.0
121360,1,walk,walk,86225,,86225.0,20.0,1.0,0.0,1.0,23.56,-0.366,0.585,0.0,34.0,26.88,0.0,0.0,10.0,0.0,0.0,1.93,-0.04,-1.17,-0.08,8.58,26.59,-10.43,3458.0,0.0,1.0,1.0,100.0
121380,1,walk,walk,86226,,86226.0,20.0,1.0,0.0,1.0,24.72,-0.357,0.661,0.0,34.0,26.88,0.0,0.0,10.0,0.0,0.0,3.22,-0.07,-1.19,-0.09,7.18,23.92,-15.33,3458.0,0.0,1.0,1.0,100.0
121400,1,walk,walk,86227,,86227.0,20.0,1.0,0.0,1.0,25.72,-0.341,0.926,0.0,34.0,26.88,0.0,0.0,9.0,0.0,0.0,4.62,-0.1,-1.19,-0.09,5.91,21.51,-19.47,3458.0,0.0,1.0,1.0,100.0
121420,1,walk,walk,86228,,86228.0,20.0,1.0,0.0,1.0,26.53,-0.326,1.249,0.0,34.0,26.88,0.0,0.0,9.0,0.0,0.0,6.07,-0.13,-1.19,-0.1,4.79,19.32,-23.09,3458.0,0.0,1.0,1.0,100.0
121460,1,walk,walk,86229,,86229.0,20.0,1.0,0.0,1.0,27.18,-0.31,0.896,0.0,34.0,26.91,0.0,0.0,9.0,0.0,0.0,7.52,-0.16,-1.18,-0.1,3.78,17.34,-26.32,3458.0,0.0,1.0,1.0,100.0
121460,1,walk,walk,86230,,86230.0,20.0,1.0,0.0,1.0,27.66,-0.293,1.076,0.0,34.0,26.88,0.0,0.0,9.0,0.0,0.0,8.92,-0.18,-1.17,-0.1,2.89,15.54,-29.23,3458.0,0.0,1.0,1.0,100.0
121480,1,walk,walk,86231,,86231.0,20.0,1.0,0.0,1.0,27.97,-0.279,0.922,0.0,34.0,26.88,0.0,0.0,9.0,0.0,0.0,10.23,-0.21,-1.15,-0.11,2.09,13.95,-31.82,3458.0,0.0,1.0,1.0,100.0
121500,1,walk,walk,86232,,86232.0,20.0,1.0,0.0,1.0,28.13,-0.266,0.668,0.0,34.0,26.88,0.0,0.0,9.0,0.0,0.0,11.41,-0.23,-1.14,-0.11,1.37,12.57,-34.04,3458.0,0.0,1.0,1.0,100.0
121520,1,walk,walk,86233,,86233.0,20.0,1.0,0.0,1.0,28.15,-0.257,0.512,0.0,34.0,26.88,0.0,0.0,9.0,0.0,0.0,12.44,-0.25,-1.12,-0.11,0.75,11.36,-35.82,3458.0,0.0,1.0,1.0,100.0
121540,1,walk,walk,86234,,86234.0,20.0,1.0,0.0,1.0,28.05,-0.247,0.636,0.0,34.0,26.88,0.0,0.0,9.0,0.0,0.0,13.32,-0.26,-1.1,-0.11,0.21,10.32,-37.16,3458.0,0.0,1.0,1.0,100.0
121560,1,walk,walk,86235,,86235.0,20.0,1.0,6.0,2.0,27.82,-0.237,0.749,0.0,34.0,26.88,0.0,0.0,9.0,0.0,0.0,14.04,-0.27,-1.08,-0.11,-0.24,9.38,-38.05,3458.0,0.0,1.0,1.0,100.0
121600,1,walk,walk,86236,,86236.0,20.0,0.0,6.0,2.0,27.5,-0.233,0.793,-0.084,34.0,26.81,0.0,0.0,17.0,0.0,0.0,14.59,-0.28,-1.07,-0.12,-0.62,8.43,-38.59,3458.0,0.0,1.0,1.0,100.0
121620,1,walk,walk,86237,,86237.0,20.0,0.0,6.0,2.0,27.08,-0.204,1.887,1.838,34.0,26.7,0.0,0.0,15.0,0.0,0.0,15.0,-0.28,-1.05,-0.12,-0.92,7.35,-39.04,3458.0,0.0,1.0,1.0,100.0
121620,1,walk,walk,86238,,86238.0,20.0,0.0,6.0,2.0,26.59,-0.176,1.686,2.576,34.0,26.67,0.0,0.0,15.0,0.0,0.0,15.28,-0.28,-1.04,-0.12,-1.17,6.13,-39.58,3458.0,0.0,1.0,1.0,100.0
121640,1,walk,walk,86239,,86239.0,20.0,0.0,6.0,2.0,26.03,-0.155,0.899,3.042,34.0,26.63,0.0,0.0,15.0,0.0,0.0,15.4,-0.28,-1.03,-0.12,-1.34,4.84,-40.16,3458.0,0.0,1.0,1.0,100.0
121660,1,walk,walk,86240,,86240.0,20.0,0.0,6.0,2.0,25.42,-0.144,0.659,3.147,34.0,26.63,0.0,0.0,15.0,0.0,0.0,15.38,-0.28,-1.02,-0.12,-1.4,3.62,-40.63,3458.0,0.0,1.0,1.0,100.0
121680,1,walk,walk,86241,,86241.0,20.0,0.0,6.0,2.0,24.75,-0.136,0.455,3.078,34.0,26.67,0.0,0.0,15.0,0.0,0.0,15.23,-0.28,-1.02,-0.13,-1.32,2.6,-40.88,3458.0,0.0,1.0,1.0,100.0
